relevance,word_in_title,word_in_description,word_in_attribute,len_of_query,len_of_attributes,brandname,nrBullets,search_term_nrNumbers,product_title_nrNumbers,product_description_nrNumbers,attributes_nrNumbers,product_title_measurements_nrMeasurementMatch,product_description_measurements_nrMeasurementMatch,attributes_measurements_nrMeasurementMatch
2.33,2,3,1,3,109,1.0,10,1,1,3,15,0,0,0
1.67,0,2,1,4,109,1.0,10,0,1,3,15,0,0,0
3.0,2,1,0,3,109,1.0,10,0,1,3,15,0,0,0
1.33,0,0,0,3,109,1.0,10,0,1,3,15,0,0,0
2.33,1,2,1,4,109,1.0,10,0,1,3,15,0,0,0
3.0,0,0,0,2,109,1.0,10,0,1,3,15,0,0,0
2.0,1,1,1,2,191,1.0,15,0,0,6,19,0,0,0
2.0,1,1,0,2,104,1.0,8,0,0,9,20,0,0,0
2.0,2,2,1,3,104,1.0,8,1,0,9,20,0,0,0
2.67,3,3,3,3,89,1.0,10,2,0,3,12,0,0,0
2.67,2,4,3,5,91,1.0,7,1,0,0,6,0,0,0
2.0,2,3,3,6,91,1.0,7,0,0,0,6,0,0,0
3.0,1,2,1,3,91,1.0,7,0,0,0,6,0,0,0
3.0,2,3,1,3,91,1.0,7,0,0,0,6,0,0,0
3.0,2,2,1,2,65,1.0,4,0,0,4,11,0,0,0
2.33,3,3,1,5,149,1.0,13,0,0,1,9,0,0,0
2.33,1,3,1,3,149,1.0,13,0,0,1,9,0,0,0
2.67,0,0,0,1,149,1.0,13,0,0,1,9,0,0,0
3.0,3,1,0,3,82,1.0,5,0,0,0,5,0,0,0
2.67,3,3,1,3,82,1.0,5,0,0,0,5,0,0,0
2.33,6,4,1,6,43,1.0,5,0,1,0,8,0,0,0
2.33,3,3,1,3,102,1.0,5,0,1,2,8,0,0,0
2.33,2,2,2,3,102,1.0,5,0,1,2,8,0,0,0
2.33,1,3,3,7,102,1.0,5,0,1,2,8,0,0,0
3.0,1,1,0,2,30,1.0,4,0,0,1,6,0,0,0
2.67,1,1,0,2,63,1.0,6,0,0,1,9,0,0,0
2.67,1,1,1,2,111,1.0,10,0,1,4,12,0,0,0
2.67,1,3,1,3,77,1.0,6,0,2,4,9,0,0,0
1.0,0,0,0,1,52,1.0,5,0,3,5,9,0,0,0
2.0,3,3,2,4,73,1.0,5,0,1,0,5,0,0,0
3.0,0,1,0,2,62,1.0,7,0,2,1,8,0,0,0
1.0,2,1,0,3,62,1.0,7,0,2,1,8,0,0,0
2.33,1,2,2,3,62,1.0,7,0,2,1,8,0,0,0
3.0,2,2,1,3,97,1.0,5,0,2,4,14,0,0,0
3.0,2,2,1,2,97,1.0,5,0,2,4,14,0,0,0
2.33,1,1,0,2,97,1.0,5,0,2,4,14,0,0,0
3.0,1,1,0,2,96,1.0,6,0,1,3,6,0,0,0
3.0,2,0,0,2,90,1.0,6,0,0,2,10,0,0,0
2.67,1,1,1,2,90,1.0,6,0,1,8,13,0,0,0
2.67,2,3,3,4,234,1.0,19,0,1,6,14,0,0,0
2.33,0,0,0,1,34,1.0,5,0,2,2,1,0,0,0
1.33,0,0,0,2,34,1.0,5,0,2,2,1,0,0,0
2.0,1,1,0,1,34,1.0,5,0,2,2,1,0,0,0
3.0,3,3,3,3,128,1.0,7,2,2,2,6,0,0,0
3.0,1,1,0,1,109,1.0,5,0,1,6,8,0,0,0
2.33,2,1,1,3,109,1.0,5,0,1,6,8,0,0,0
2.33,1,2,2,2,109,1.0,5,0,1,6,8,0,0,0
3.0,2,2,1,2,74,1.0,8,0,0,1,6,0,0,0
2.67,3,2,1,4,111,1.0,7,0,0,2,10,0,0,0
2.67,3,2,1,4,111,1.0,7,0,0,2,10,0,0,0
3.0,2,1,0,2,111,1.0,7,0,0,2,10,0,0,0
2.67,1,0,0,2,111,1.0,7,0,0,2,10,0,0,0
2.67,2,2,1,3,48,1.0,4,0,0,1,12,0,0,0
2.33,2,2,2,3,76,1.0,7,0,2,4,9,0,0,0
3.0,1,1,0,2,85,1.0,6,0,0,6,17,0,0,0
2.0,1,3,0,3,85,1.0,6,0,0,6,17,0,0,0
2.67,3,3,1,4,86,1.0,5,0,2,3,16,0,0,0
3.0,4,4,2,4,227,1.0,11,0,1,2,21,0,0,0
2.33,1,1,0,2,86,1.0,8,0,0,0,7,0,0,0
1.0,0,1,1,1,86,1.0,8,0,0,0,7,0,0,0
2.67,4,4,3,4,90,1.0,9,1,1,8,10,0,0,0
2.67,1,1,1,2,90,1.0,9,0,1,8,10,0,0,0
2.67,2,2,2,2,90,1.0,9,0,1,8,10,0,0,0
3.0,3,3,2,3,90,1.0,9,0,1,8,10,0,0,0
2.67,1,1,0,2,113,1.0,8,0,1,10,18,0,0,0
2.67,3,3,3,3,77,1.0,6,0,1,0,4,0,0,0
2.0,1,1,0,2,78,1.0,6,0,1,3,18,0,0,0
2.67,0,1,1,2,57,1.0,4,0,2,4,10,0,0,0
3.0,1,2,1,3,57,1.0,4,0,2,4,10,0,0,0
2.0,1,2,1,3,57,1.0,4,0,2,4,10,0,0,0
2.67,3,3,2,4,112,1.0,5,0,1,5,15,0,0,0
2.67,2,2,2,2,112,1.0,5,0,1,5,15,0,0,0
2.0,1,1,1,1,112,1.0,5,0,1,5,15,0,0,0
2.0,3,3,3,4,112,1.0,5,0,1,5,15,0,0,0
1.67,2,2,1,4,141,1.0,12,1,3,5,15,1,1,1
1.67,0,3,2,3,141,1.0,12,0,3,5,15,0,0,0
2.33,1,5,3,5,141,1.0,12,0,3,5,15,0,0,0
2.67,1,5,3,5,141,1.0,12,0,3,5,15,0,0,0
3.0,1,3,1,3,141,1.0,12,0,3,5,15,0,0,0
2.67,2,3,1,3,88,1.0,5,0,0,1,15,0,0,0
3.0,3,4,2,4,88,1.0,5,0,0,1,15,0,0,0
2.33,3,3,3,4,81,1.0,7,1,2,5,16,0,0,0
3.0,1,1,1,3,81,1.0,7,0,2,5,16,0,0,0
3.0,0,1,1,2,66,1.0,5,0,4,5,7,0,0,0
2.33,0,0,1,1,82,1.0,6,0,1,5,7,0,0,0
2.33,3,3,2,3,109,1.0,7,0,2,5,21,0,0,0
2.33,1,1,0,2,109,1.0,7,0,2,5,21,0,0,0
2.0,1,1,0,3,109,1.0,7,0,2,5,21,0,0,0
1.33,1,1,1,2,112,1.0,12,0,3,7,17,0,0,0
2.33,2,2,2,3,89,1.0,6,0,1,4,11,0,0,0
1.33,1,1,0,2,59,1.0,4,0,0,0,4,0,0,0
2.67,1,2,1,4,59,1.0,4,0,0,0,4,0,0,0
2.67,1,2,1,3,59,1.0,4,0,0,0,4,0,0,0
2.0,1,1,1,3,59,1.0,4,0,0,0,4,0,0,0
2.33,1,1,1,2,204,1.0,12,0,2,6,11,0,0,0
3.0,1,1,0,2,98,1.0,7,0,1,6,17,0,0,0
2.0,1,1,1,3,287,1.0,9,0,1,5,18,0,0,0
2.67,1,1,1,3,287,1.0,9,0,1,5,18,0,0,0
2.67,1,3,3,3,287,1.0,9,0,1,5,18,0,0,0
3.0,3,3,1,5,77,1.0,6,0,0,1,9,0,0,0
3.0,3,4,3,4,46,1.0,4,0,0,5,9,0,0,0
1.75,1,1,1,4,46,1.0,4,0,0,5,9,0,0,0
2.33,3,3,3,3,161,1.0,13,0,1,2,12,0,0,0
1.67,3,3,2,5,161,1.0,13,0,1,2,12,0,0,0
3.0,3,3,2,4,161,1.0,13,1,1,2,12,1,1,0
2.0,1,3,3,3,120,1.0,6,0,1,3,12,0,0,0
2.67,3,2,1,3,52,1.0,6,1,3,3,5,0,0,0
2.67,2,2,1,2,52,1.0,6,1,3,3,5,0,0,0
2.0,1,1,0,1,52,1.0,6,0,3,3,5,0,0,0
2.67,3,1,1,4,45,1.0,4,0,0,4,9,0,0,0
3.0,1,1,1,1,119,1.0,8,0,1,8,17,0,0,0
2.33,0,0,0,2,85,1.0,8,0,0,4,10,0,0,0
2.67,1,1,0,1,85,1.0,8,0,0,4,10,0,0,0
2.0,1,2,1,2,85,1.0,8,0,0,4,10,0,0,0
2.0,1,1,0,1,55,1.0,6,0,3,3,9,0,0,0
2.33,2,2,1,2,119,1.0,9,0,0,2,7,0,0,0
3.0,0,0,0,1,43,1.0,4,0,1,1,6,0,0,0
3.0,2,2,1,2,182,1.0,13,0,2,7,15,0,0,0
3.0,2,3,2,5,182,1.0,13,0,2,7,15,0,0,0
2.0,0,0,0,1,88,1.0,4,0,1,1,6,0,0,0
2.67,2,2,1,3,64,1.0,7,0,1,4,10,0,0,0
2.67,2,2,1,3,64,1.0,7,0,1,4,10,0,0,0
2.67,3,3,3,4,113,1.0,9,1,0,1,7,0,0,0
2.33,1,1,0,3,113,1.0,9,0,0,1,7,0,0,0
3.0,2,1,0,2,113,1.0,9,0,0,1,7,0,0,0
2.0,2,1,1,3,113,1.0,9,0,0,1,7,0,0,0
2.67,1,2,2,2,113,1.0,9,0,0,1,7,0,0,0
2.33,2,1,1,3,113,1.0,9,0,0,1,7,0,0,0
2.67,2,2,2,3,113,1.0,9,0,0,1,7,0,0,0
3.0,1,1,1,2,55,1.0,4,0,2,5,10,0,0,0
2.33,1,2,2,2,55,1.0,4,0,2,5,10,0,0,0
2.67,1,3,2,3,55,1.0,4,0,2,5,10,0,0,0
2.67,0,0,0,1,55,1.0,4,0,2,5,10,0,0,0
1.33,1,1,1,2,48,1.0,5,0,2,5,6,0,0,0
2.33,0,0,0,1,48,1.0,5,0,2,5,6,0,0,0
1.33,3,3,2,4,48,1.0,5,0,2,5,6,0,0,0
2.67,2,2,2,2,75,1.0,6,0,0,3,12,0,0,0
2.0,1,2,1,3,75,1.0,6,0,0,3,12,0,0,0
1.67,1,1,1,3,46,1.0,4,1,3,2,10,0,0,0
2.33,1,1,0,1,46,1.0,4,0,3,2,10,0,0,0
1.0,0,0,0,2,46,1.0,4,0,3,2,10,0,0,0
3.0,1,1,0,1,88,1.0,6,0,2,4,13,0,0,0
3.0,2,2,0,2,88,1.0,6,0,2,4,13,0,0,0
2.33,0,0,0,4,88,1.0,6,0,2,4,13,0,0,0
2.0,0,1,0,3,88,1.0,6,0,2,4,13,0,0,0
2.67,3,3,3,3,107,1.0,5,0,2,4,11,0,0,0
2.33,2,2,1,3,132,1.0,12,0,2,5,14,0,0,0
3.0,1,3,2,3,132,1.0,12,0,2,5,14,0,0,0
2.33,1,1,1,2,106,1.0,7,0,2,5,12,0,0,0
2.67,1,1,1,1,106,1.0,7,0,2,5,12,0,0,0
2.67,2,1,2,3,141,1.0,8,1,2,2,13,0,0,0
1.67,0,2,1,2,141,1.0,8,0,2,2,13,0,0,0
2.67,1,1,0,2,70,1.0,6,0,1,0,5,0,0,0
3.0,1,1,0,2,114,1.0,8,0,0,4,11,0,0,0
3.0,2,2,1,2,41,1.0,4,0,1,1,11,0,0,0
2.33,1,3,1,5,85,1.0,8,0,1,0,4,0,0,0
3.0,1,1,1,3,58,1.0,4,0,0,2,12,0,0,0
1.67,0,1,1,2,58,1.0,4,0,0,2,12,0,0,0
3.0,2,2,1,2,117,1.0,10,0,6,4,17,0,0,0
1.33,2,2,2,3,117,1.0,10,2,6,4,17,0,0,0
2.67,4,6,1,7,88,1.0,5,0,0,1,9,0,0,0
3.0,2,2,1,3,88,1.0,5,0,0,1,9,0,0,0
3.0,3,3,0,5,88,1.0,5,1,0,1,9,0,0,0
3.0,2,2,1,2,88,1.0,5,0,0,1,9,0,0,0
2.33,3,3,1,4,88,1.0,5,0,0,1,9,0,0,0
1.33,3,3,0,5,88,1.0,5,0,0,1,9,0,0,0
2.0,2,2,1,4,88,1.0,5,0,0,1,9,0,0,0
3.0,2,2,1,2,64,1.0,4,0,0,3,13,0,0,0
2.33,4,4,3,5,64,1.0,4,1,0,3,13,0,0,0
2.0,0,2,2,3,82,1.0,8,0,2,0,5,0,0,0
2.0,0,0,0,2,82,1.0,8,0,2,0,5,0,0,0
2.33,0,1,1,3,82,1.0,8,0,2,0,5,0,0,0
3.0,2,2,2,2,53,1.0,5,0,0,4,9,0,0,0
3.0,1,1,0,1,66,1.0,5,0,3,4,12,0,0,0
1.0,0,0,0,4,144,1.0,10,1,0,3,19,0,0,0
2.33,2,3,2,4,144,1.0,10,0,0,3,19,0,0,0
3.0,0,0,0,1,144,1.0,10,0,0,3,19,0,0,0
1.67,1,1,0,1,61,1.0,6,0,2,3,10,0,0,0
2.67,1,1,0,2,61,1.0,6,0,2,3,10,0,0,0
2.67,1,2,0,4,89,1.0,7,0,0,1,10,0,0,0
2.67,1,1,0,2,89,1.0,7,0,0,1,10,0,0,0
3.0,1,3,1,3,89,1.0,7,0,0,1,10,0,0,0
2.33,1,2,0,2,89,1.0,7,0,0,1,10,0,0,0
2.0,1,1,0,2,89,1.0,7,0,0,1,10,0,0,0
2.67,1,3,1,3,78,1.0,6,0,1,2,18,0,0,0
2.67,3,2,0,3,78,1.0,6,0,1,2,18,0,0,0
2.67,3,3,2,4,66,1.0,8,0,1,5,12,0,0,0
3.0,1,1,0,2,66,1.0,8,0,1,5,12,0,0,0
3.0,1,1,1,3,66,1.0,8,0,1,5,12,0,0,0
2.33,2,3,2,3,66,1.0,8,0,1,5,12,0,0,0
3.0,1,1,1,1,57,1.0,6,0,0,0,6,0,0,0
2.0,1,3,2,3,57,1.0,6,0,0,0,6,0,0,0
2.0,2,2,0,4,88,1.0,8,1,1,2,9,0,0,0
2.67,3,3,0,3,88,1.0,8,0,1,2,9,0,0,0
2.67,0,1,1,3,108,1.0,5,0,0,7,8,0,0,0
3.0,2,2,2,2,108,1.0,5,0,0,7,8,0,0,0
3.0,1,1,0,2,66,1.0,4,0,1,4,6,0,0,0
2.33,0,0,1,2,90,1.0,5,0,3,3,15,0,0,0
2.67,0,0,0,1,90,1.0,5,0,3,3,15,0,0,0
2.33,1,2,2,5,90,1.0,5,0,3,3,15,0,0,0
2.67,2,2,1,4,50,1.0,8,0,0,8,14,0,0,0
3.0,1,1,0,1,50,1.0,8,0,0,8,14,0,0,0
1.67,2,2,1,3,50,1.0,8,0,0,8,14,0,0,0
1.67,3,5,3,6,162,1.0,12,0,0,8,18,0,0,0
3.0,1,1,0,2,162,1.0,12,0,0,8,18,0,0,0
2.33,4,3,1,7,71,1.0,5,0,0,4,11,0,0,0
2.33,2,2,1,2,52,1.0,6,0,0,0,13,0,0,0
3.0,2,3,1,3,107,1.0,8,0,2,4,10,0,0,0
2.67,3,3,2,3,107,1.0,8,0,2,4,10,0,0,0
2.67,1,2,1,2,65,1.0,4,0,2,5,12,0,0,0
1.67,1,2,2,3,65,1.0,4,0,2,5,12,0,0,0
2.33,1,3,3,3,65,1.0,4,0,2,5,12,0,0,0
1.67,0,2,1,3,66,1.0,5,0,0,2,9,0,0,0
1.33,0,1,1,3,66,1.0,5,0,0,2,9,0,0,0
2.0,1,1,1,3,85,1.0,5,1,0,2,4,0,0,0
1.67,2,2,2,3,85,1.0,5,0,0,2,4,0,0,0
3.0,3,2,1,3,73,1.0,7,1,1,1,17,0,0,0
3.0,1,1,1,2,73,1.0,7,0,1,1,17,0,0,0
2.33,2,2,0,2,73,1.0,7,0,1,1,17,0,0,0
3.0,1,1,0,1,73,1.0,7,0,1,1,17,0,0,0
2.33,3,3,2,4,73,1.0,7,0,1,1,17,0,0,0
2.67,3,3,2,3,73,1.0,7,0,1,1,17,0,0,0
3.0,3,3,0,4,73,1.0,7,0,1,1,17,0,0,0
2.33,1,1,0,2,50,1.0,4,0,0,9,11,0,0,0
2.0,0,0,0,1,50,1.0,4,0,0,9,11,0,0,0
3.0,2,3,1,4,147,1.0,12,0,1,3,9,0,0,0
3.0,1,1,0,1,42,1.0,5,0,0,1,9,0,0,0
2.33,2,2,2,3,88,1.0,5,0,0,3,7,0,0,0
2.67,2,2,2,3,88,1.0,5,0,0,3,7,0,0,0
2.67,0,2,0,3,101,1.0,6,0,0,11,10,0,0,0
1.67,1,3,1,3,101,1.0,6,0,0,11,10,0,0,0
2.67,0,1,0,2,101,1.0,6,0,0,11,10,0,0,0
3.0,1,1,0,1,95,1.0,8,0,0,1,8,0,0,0
2.0,1,1,1,3,55,1.0,8,1,2,3,7,0,0,0
2.0,2,2,0,3,55,1.0,8,0,2,3,7,0,0,0
2.67,2,2,1,5,55,1.0,8,0,2,3,7,0,0,0
2.33,2,2,2,3,55,1.0,8,0,2,3,7,0,0,0
2.33,1,1,0,4,68,1.0,4,1,1,0,7,0,0,0
3.0,2,2,1,2,46,1.0,5,0,0,1,4,0,0,0
1.67,1,2,1,2,109,1.0,9,0,1,9,16,0,0,0
3.0,1,1,1,1,98,1.0,7,0,2,2,3,0,0,0
2.0,3,3,1,3,148,1.0,10,0,0,6,21,0,0,0
3.0,3,3,0,3,148,1.0,10,0,0,6,21,0,0,0
1.67,0,0,0,3,48,1.0,6,1,6,0,11,0,0,0
1.67,0,1,1,2,48,1.0,6,1,6,0,11,0,0,0
2.33,0,0,0,2,48,1.0,6,1,6,0,11,0,0,0
1.0,3,0,4,5,48,1.0,6,3,6,0,11,0,0,0
1.33,1,0,1,3,48,1.0,6,0,6,0,11,0,0,0
1.67,0,0,0,2,48,1.0,6,0,6,0,11,0,0,0
1.67,0,0,0,2,48,1.0,6,0,6,0,11,0,0,0
1.67,0,0,0,3,48,1.0,6,1,6,0,11,0,0,0
2.33,0,0,0,2,48,1.0,6,1,6,0,11,0,0,0
2.67,0,0,0,2,48,1.0,6,1,6,0,11,0,0,0
1.67,0,1,0,4,48,1.0,6,1,6,0,11,0,0,0
2.33,0,1,0,2,48,1.0,6,0,6,0,11,0,0,0
2.0,0,0,0,1,48,1.0,6,0,6,0,11,0,0,0
1.67,0,1,0,3,48,1.0,6,1,6,0,11,0,0,0
2.33,1,1,0,2,59,1.0,4,0,1,18,8,0,0,0
2.33,1,2,2,4,176,1.0,9,0,1,1,15,0,0,0
3.0,1,2,0,2,137,1.0,8,0,0,8,9,0,0,0
3.0,1,1,1,3,68,1.0,9,0,2,3,12,0,0,0
1.0,1,1,0,4,135,1.0,7,0,1,3,10,0,0,0
2.67,0,0,0,1,149,1.0,10,0,1,5,18,0,0,0
3.0,1,1,1,1,57,1.0,5,0,0,4,7,0,0,0
1.67,0,1,0,4,57,1.0,5,0,0,4,7,0,0,0
2.0,1,1,1,2,100,1.0,8,0,0,0,5,0,0,0
2.0,3,3,3,3,100,1.0,8,0,0,0,5,0,0,0
2.67,2,2,1,2,100,1.0,8,0,0,0,5,0,0,0
2.67,1,3,2,5,247,1.0,17,0,2,15,30,0,0,0
1.33,1,3,1,4,247,1.0,17,0,2,15,30,0,0,0
2.33,2,2,2,2,247,1.0,17,0,2,15,30,0,0,0
2.0,1,0,0,2,128,1.0,11,0,1,1,13,0,0,0
3.0,1,2,1,3,40,1.0,4,0,0,1,9,0,0,0
2.0,1,1,1,3,188,1.0,8,0,2,16,19,0,0,0
3.0,1,1,1,2,188,1.0,8,0,2,16,19,0,0,0
2.67,1,0,0,2,188,1.0,8,0,2,16,19,0,0,0
1.33,1,1,1,3,55,1.0,6,0,3,1,5,0,0,0
2.67,3,2,1,4,45,1.0,4,0,0,1,7,0,0,0
2.67,1,1,0,1,77,1.0,5,0,1,2,15,0,0,0
2.67,1,2,1,2,77,1.0,5,0,1,2,15,0,0,0
2.67,1,1,0,2,77,1.0,5,0,1,2,15,0,0,0
1.33,1,1,1,3,153,1.0,9,0,0,7,12,0,0,0
1.33,2,1,0,5,87,1.0,6,0,0,4,10,0,0,0
2.67,3,1,1,4,87,1.0,6,1,0,4,10,0,0,0
2.67,2,1,0,2,87,1.0,6,0,0,4,10,0,0,0
2.67,1,0,0,2,39,1.0,4,0,3,0,5,0,0,0
2.0,1,5,5,6,91,1.0,9,0,2,1,9,0,0,0
2.0,0,1,1,2,91,1.0,9,0,2,1,9,0,0,0
3.0,3,3,3,4,347,1.0,15,0,2,15,31,0,0,0
3.0,0,0,0,1,347,1.0,15,0,2,15,31,0,0,0
3.0,4,3,3,4,101,1.0,8,2,1,2,12,0,0,0
2.67,1,1,1,1,42,1.0,4,0,2,1,10,0,0,0
2.67,1,2,1,4,628,1.0,16,1,1,18,36,0,0,0
2.67,3,4,2,4,628,1.0,16,0,1,18,36,0,0,0
2.33,3,3,2,5,628,1.0,16,0,1,18,36,0,0,0
2.67,3,3,1,5,628,1.0,16,1,1,18,36,0,0,0
2.0,1,1,0,3,628,1.0,16,1,1,18,36,0,0,0
3.0,1,1,0,2,628,1.0,16,0,1,18,36,0,0,0
2.33,1,2,1,6,628,1.0,16,0,1,18,36,0,0,0
2.0,3,3,3,4,628,1.0,16,0,1,18,36,0,0,0
2.33,3,3,3,3,132,1.0,6,0,5,3,11,0,0,0
2.67,1,1,0,1,168,1.0,13,0,0,4,8,0,0,0
2.33,2,3,2,3,60,1.0,7,0,6,2,7,0,0,0
2.0,1,1,1,2,60,1.0,7,1,6,2,7,0,0,0
3.0,1,1,0,1,86,1.0,5,0,1,2,8,0,0,0
2.67,0,0,0,2,177,1.0,9,0,2,17,14,0,0,0
2.33,0,0,1,1,177,1.0,9,0,2,17,14,0,0,0
3.0,2,2,1,2,84,1.0,6,0,0,0,6,0,0,0
3.0,1,1,1,1,71,1.0,5,0,1,1,7,0,0,0
2.67,2,2,2,3,125,1.0,6,0,0,2,10,0,0,0
3.0,1,2,2,2,91,1.0,9,0,1,4,9,0,0,0
2.0,1,1,1,2,91,1.0,9,0,1,4,9,0,0,0
2.67,0,0,0,2,91,1.0,9,0,1,4,9,0,0,0
1.33,1,1,1,3,141,1.0,9,1,1,9,11,1,0,0
3.0,1,1,1,2,40,1.0,4,0,0,1,6,0,0,0
2.67,2,2,0,3,88,1.0,9,0,1,6,16,0,0,0
2.67,4,4,0,4,88,1.0,9,0,1,6,16,0,0,0
2.0,1,0,0,5,88,1.0,9,0,1,6,16,0,0,0
3.0,3,4,2,4,84,1.0,5,0,1,4,5,0,0,0
1.67,2,3,1,6,84,1.0,5,0,1,4,5,0,0,0
2.0,4,3,1,5,84,1.0,5,0,1,4,5,0,0,0
3.0,2,1,1,2,84,1.0,5,0,1,4,5,0,0,0
2.0,1,1,1,2,49,1.0,5,0,2,2,5,0,0,0
2.33,0,0,0,2,49,1.0,5,0,2,2,5,0,0,0
2.0,3,3,2,4,237,1.0,13,0,1,4,18,0,0,0
2.33,4,4,2,4,237,1.0,13,0,1,4,18,0,0,0
1.33,2,2,2,3,237,1.0,13,0,1,4,18,0,0,0
3.0,8,8,6,9,237,1.0,13,0,1,4,18,0,0,0
2.0,4,4,3,4,237,1.0,13,0,1,4,18,0,0,0
3.0,2,1,0,2,164,1.0,8,1,2,5,25,0,0,0
3.0,3,1,1,4,40,1.0,4,1,0,0,8,0,0,0
1.67,0,0,0,3,40,1.0,4,0,0,0,8,0,0,0
2.33,1,1,0,2,69,1.0,4,0,2,6,13,0,0,0
2.67,1,1,0,2,69,1.0,4,0,2,6,13,0,0,0
2.0,0,0,0,3,80,1.0,5,0,3,3,7,0,0,0
2.33,1,1,1,2,171,1.0,12,0,0,0,16,0,0,0
2.33,2,2,2,3,67,1.0,4,0,1,2,8,0,0,0
3.0,2,2,2,2,67,1.0,4,0,1,2,8,0,0,0
2.33,1,2,1,3,140,1.0,8,0,0,5,34,0,0,0
3.0,0,0,0,1,140,1.0,8,0,0,5,34,0,0,0
2.33,2,2,2,2,104,1.0,8,0,2,2,3,0,0,0
2.67,1,3,3,3,46,1.0,5,0,1,1,4,0,0,0
2.33,1,1,0,2,42,1.0,4,0,3,1,6,0,0,0
3.0,1,1,0,2,46,1.0,4,0,1,1,4,0,0,0
2.67,1,2,2,3,272,1.0,14,0,1,2,16,0,0,0
3.0,1,0,0,1,32,1.0,4,0,1,0,2,0,0,0
2.67,2,2,0,3,53,1.0,4,0,1,2,10,0,0,0
2.0,3,3,1,4,76,1.0,4,1,2,10,17,1,1,0
2.0,2,2,0,4,76,1.0,4,0,2,10,17,0,0,0
1.67,0,1,1,2,76,1.0,4,0,2,10,17,0,0,0
2.33,1,1,0,2,76,1.0,4,0,2,10,17,0,0,0
1.33,1,3,0,4,76,1.0,4,0,2,10,17,0,0,0
1.67,1,3,0,4,76,1.0,4,0,2,10,17,0,0,0
3.0,1,1,0,2,53,1.0,4,0,0,1,6,0,0,0
2.67,2,2,2,2,53,1.0,4,0,0,1,6,0,0,0
2.33,1,1,1,4,191,1.0,14,0,3,9,15,0,0,0
1.67,0,0,0,2,191,1.0,14,0,3,9,15,0,0,0
1.33,3,3,1,5,191,1.0,14,0,3,9,15,0,0,0
1.67,0,0,0,3,100,1.0,7,0,2,6,13,0,0,0
3.0,1,4,3,5,100,1.0,7,1,2,6,13,0,0,0
2.67,1,3,3,4,100,1.0,7,0,2,6,13,0,0,0
2.33,1,3,2,4,100,1.0,7,0,2,6,13,0,0,0
2.33,2,4,3,5,100,1.0,7,0,2,6,13,0,0,0
1.33,0,0,0,1,100,1.0,7,0,2,6,13,0,0,0
1.67,1,1,0,1,100,1.0,7,0,2,6,13,0,0,0
1.33,0,0,0,2,100,1.0,7,0,2,6,13,0,0,0
2.33,2,2,2,2,100,1.0,7,1,2,6,13,0,0,0
3.0,3,3,3,3,100,1.0,7,1,2,6,13,0,0,0
1.0,0,0,0,3,100,1.0,7,1,2,6,13,0,0,0
2.67,1,1,1,3,100,1.0,7,0,2,6,13,0,0,0
1.67,1,1,1,3,100,1.0,7,0,2,6,13,0,0,0
1.33,0,0,0,2,100,1.0,7,0,2,6,13,0,0,0
1.67,1,1,0,2,342,1.0,14,0,2,2,16,0,0,0
1.67,0,0,0,2,342,1.0,14,0,2,2,16,0,0,0
3.0,8,7,5,9,342,1.0,14,0,2,2,16,0,0,0
3.0,4,4,2,4,342,1.0,14,0,2,2,16,0,0,0
2.33,5,5,2,5,52,1.0,5,1,2,3,12,0,0,0
2.67,1,2,1,3,52,1.0,5,0,2,3,12,0,0,0
3.0,2,2,1,2,52,1.0,5,0,2,3,12,0,0,0
2.33,0,0,0,2,52,1.0,5,0,2,3,12,0,0,0
2.33,4,5,5,5,103,1.0,10,3,3,11,11,0,0,0
2.33,2,3,3,5,103,1.0,10,2,3,11,11,0,0,0
2.67,1,1,0,2,103,1.0,10,0,3,11,11,0,0,0
2.67,0,0,0,2,103,1.0,10,0,3,11,11,0,0,0
2.67,0,0,0,2,103,1.0,10,0,3,11,11,0,0,0
2.67,1,1,1,2,71,1.0,7,0,0,2,8,0,0,0
1.33,1,4,4,5,201,1.0,13,2,2,10,23,0,0,0
2.33,1,1,0,2,201,1.0,13,0,2,10,23,0,0,0
2.67,1,3,1,5,201,1.0,13,0,2,10,23,0,0,0
1.67,1,2,2,3,201,1.0,13,0,2,10,23,0,0,0
2.33,0,0,0,1,201,1.0,13,0,2,10,23,0,0,0
3.0,2,2,1,2,201,1.0,13,0,2,10,23,0,0,0
2.0,3,4,1,6,130,1.0,10,0,2,4,11,0,0,0
1.67,1,1,1,3,130,1.0,10,0,2,4,11,0,0,0
1.33,1,1,1,4,135,1.0,11,0,2,1,14,0,0,0
2.67,2,3,3,5,135,1.0,11,0,2,1,14,0,0,0
2.67,1,1,1,1,45,1.0,4,0,1,7,4,0,0,0
3.0,2,2,0,3,61,1.0,6,0,1,9,13,0,0,0
3.0,2,4,2,4,139,1.0,12,0,0,2,6,0,0,0
1.33,1,3,3,3,139,1.0,12,0,0,2,6,0,0,0
2.0,0,1,0,2,139,1.0,12,0,0,2,6,0,0,0
3.0,2,3,2,3,139,1.0,12,0,0,2,6,0,0,0
2.33,2,2,1,2,72,1.0,5,0,1,10,13,0,0,0
2.0,0,1,1,4,80,1.0,6,0,3,8,7,0,0,0
2.33,3,3,1,5,80,1.0,6,2,3,8,7,0,0,0
2.67,1,1,1,2,80,1.0,6,0,3,8,7,0,0,0
1.0,0,0,0,1,68,1.0,5,0,1,3,5,0,0,0
